"Station"	"Season"	"MT5"	"MT95"	"MTX5"	"MTX95"	"MTN5"	"MTN95"	"RRR5Y"	"FF5Y"
54208	"summer"	0.05	6.25	0	8.9	0.1	9.9	275.41	10.66
54208	"autumn"	0.05	18.04	0	20.45	0	17.8	102.52	9.25
54218	"winter"	0.05	10.73	0.1	11.86	0	13.78	8.1	7.64
54218	"spring"	0.05	15.59	0.1	15.5	0.1	18.71	32.1	11.43
54218	"summer"	0.05	7.45	0	7.3	0	11.5	156.63	6.52
54218	"autumn"	0.05	17.17	0	17.66	0	17.31	143.24	8.04
54226	"winter"	0.05	10.69	0.1	12.75	0	13.19	5.71	9.98
54226	"spring"	0.05	15.35	0	16.13	0.1	17.24	77.36	9.77
54226	"summer"	0	6.3	0	7.9	0	9.8	167.55	6.15
54226	"autumn"	0.05	18.24	0	15.46	0.06	18.57	46.89	8.2
54236	"winter"	0.05	10.59	0.04	14.66	0	11.68	30.07	12.55
54236	"spring"	0.05	16	0.1	14.74	0.1	15	143.81	16.15
54236	"summer"	0	5.45	0	6.9	0	8.9	163.49	9.12
54236	"autumn"	0.05	20.69	0	18.99	0	17.77	110.3	13.78
54259	"winter"	0.05	12.94	0	16.58	0	13.48	57.92	5.83
54259	"spring"	0.05	14.66	0.1	14.66	0.1	17.37	53.2	7.62
54259	"summer"	0	5.35	0	7.1	0	9.3	218.84	4.82
54259	"autumn"	0.05	18.35	0.1	20.09	0.1	19.01	108.9	6.86
54292	"winter"	0.05	9.64	0.1	10.76	0	12.78	64.44	12.93
54292	"spring"	0.05	12.18	0.07	13.73	0	15.42	113.26	11.76
54292	"summer"	0	6.35	0	6.2	0	11	170.45	7.47
54292	"autumn"	0.05	20.78	0	21.3	0	19.96	196.33	9.1
54308	"winter"	0.05	9.1	0	11.26	0	12.6	10.6	12.66
54308	"spring"	0.05	14.46	0.07	13.03	0.1	16.4	58.73	10.36
54308	"summer"	0	5.65	0	7.9	0	10.6	170.44	6.94
54308	"autumn"	0.05	19.91	0	17	0	16.32	75.41	16.21
54311	"winter"	0.05	9.79	0.1	10.91	0	12.98	24.27	8.39
54311	"spring"	0.05	16.48	0.1	13.8	0	17.7	33.09	8.28
54311	"summer"	0.05	5.9	0	8	0	10.4	75.21	5.11
54311	"autumn"	0.02	19.77	0	19.32	0	17.31	85.64	6.46
54324	"winter"	0.05	10.24	0.1	12.9	0	11.79	35.92	7.05
54324	"spring"	0.05	13.39	0.1	14.99	0.1	17.3	96.03	9.01
54324	"summer"	0	6.45	0	6.9	0	10.3	144.41	7.35
54324	"autumn"	0.05	18.82	0	17.4	0.06	16.24	57.73	7.59
54337	"winter"	0.05	9.88	0	10.66	0	11.08	26.68	7.67
54337	"spring"	0.05	14.8	0	13.69	0.1	12.9	110.15	8.56
54337	"summer"	0	5.1	0	5.6	0	8.5	227.1	7.78
54337	"autumn"	0.05	18.66	0	16.9	0.07	16.33	209.45	7.04
54342	"winter"	0.05	11.55	0.1	14.8	0.01	12.39	31.44	11.12
54342	"spring"	0.05	12.89	0	14.91	0.1	15.84	84.42	11.79
54342	"summer"	0	5.35	0	6.9	0	8	187.13	8.62
54342	"autumn"	0.05	16.98	0.05	16.21	0	20.22	57.9	10.7
54346	"winter"	0.05	12.15	0.03	14.6	0	12	51.95	5.88
54346	"spring"	0.05	12.32	0.1	14.17	0.1	14.3	124.1	7.27
54346	"summer"	0	5.2	0	7	0	8.5	154.34	5.45
54346	"autumn"	0.05	17.79	0	18.11	0	19.14	75.36	6.48
54374	"winter"	0.05	12.04	0	15.26	0	13.2	77.42	3.82
54374	"spring"	0.05	13.07	0.1	13.56	0.1	17.45	157.92	5.13
54374	"summer"	0	5.65	0	7.3	0	9.4	154.91	3.48
54374	"autumn"	0	18.17	0	17.09	0.1	18.01	215.49	4.63
54386	"winter"	0.05	13.1	0.1	16.31	0	13.48	52.08	13.33
54386	"spring"	0.05	14.05	0	15.3	0	16.44	128.99	12.24
54386	"summer"	0.05	5.8	0	7.91	0	10.1	85.84	12.86
54386	"autumn"	0.05	19.28	0	16.98	0	18.92	69.31	10.4
54401	"winter"	0.05	9.69	0	10.05	0	11.93	59.96	7.7
54401	"spring"	0.05	15.18	0	13.68	0.1	17.22	45.13	8.32
54401	"summer"	0.05	6.05	0	6.8	0	9.7	124.78	6.27
54401	"autumn"	0.05	18.89	0	18.26	0	16.13	83.36	8.12
54423	"winter"	0	8.69	0	10.4	0	10.89	25.72	7.21
54423	"spring"	0.05	14.34	0.1	12.62	0	15.26	79.57	9.11
54423	"summer"	0	5.55	0	7	0	10.5	158.82	3.82
54423	"autumn"	0.05	19.83	0	18.89	0	18.18	49.27	7.76
54436	"winter"	0.05	8.55	0	11.7	0	10	28.98	7.58
54436	"spring"	0.05	12.79	0.1	13.48	0.1	14.09	102.3	6.68
54436	"summer"	0	5.55	0	6.7	0	9.5	213.27	7.65
54436	"autumn"	0.05	15.23	0	18.5	0	16.09	96.54	9.11
54471	"winter"	0.05	10.64	0.04	12.02	0	11.01	24.5	10.54
54471	"spring"	0.05	12.82	0	15.24	0.1	14.04	140.65	12.94
54471	"summer"	0	4.9	0	6.1	0	6.8	209.05	9.18
54471	"autumn"	0.05	17.04	0	18.53	0	17.54	86.76	14.02
54493	"winter"	0.05	11.99	0.1	15.16	0	11.18	68.93	5.37
54493	"spring"	0.05	12.87	0	13.63	0.1	14.31	104.38	5.52
54493	"summer"	0	4.8	0	7	0	8.7	318.01	4.66
54493	"autumn"	0.05	19.3	0	17.18	0	18.11	162.09	5
54497	"winter"	0.05	10.85	0.1	10.93	0	10.91	63.73	9.35
54497	"spring"	0.05	11.16	0	12.7	0	12	176.57	10.34
54497	"summer"	0	4.85	0	5.1	0	8.4	272.46	7.47
54497	"autumn"	0	18.86	0	16.41	0	18.18	336.33	10.03
54511	"winter"	0.05	6.91	0	7.7	0	9.29	38.98	7.09
54511	"spring"	0.05	11.69	0	12.65	0	13.22	75.69	8.41
54511	"summer"	0	5.8	0	5.9	0	9.4	191.08	4.75
54511	"autumn"	0	16.21	0	16.09	0	15.46	139.42	6.79
54527	"winter"	0.05	6.99	0	8.17	0	9.4	26.07	9.53
54527	"spring"	0.05	11.7	0	11.45	0	15.01	77.77	10.39
54527	"summer"	0	5.95	0	6.2	0	9.9	214.41	6.4
54527	"autumn"	0.05	11.95	0	12.59	0	14.39	179	7.48
54534	"winter"	0.05	8.52	0	10.57	0	9.5	34.15	7.84
54534	"spring"	0.05	10.4	0.1	11.53	0	14.05	167.19	8.07
54534	"summer"	0.05	5.45	0	6.1	0	9	225.35	5.72
54534	"autumn"	0	16.25	0	15.59	0	16.54	103.3	9.51
54539	"winter"	0.05	7.65	0	8.6	0	9	17.02	7.91
54539	"spring"	0.05	13.78	0	14.35	0	13.23	121.23	7.93
54539	"summer"	0	5.5	0	5.5	0	8.4	292.64	7.19
54539	"autumn"	0	16	0	15.04	0	15.34	188.67	10.35
54602	"winter"	0	6.99	0	9.4	0	9.84	16.99	5.46
54602	"spring"	0.05	10.83	0.1	12.03	0	13.74	171.44	7.83
54602	"summer"	0.05	5.9	0	6.7	0	9.1	311.27	6.27
54602	"autumn"	0.05	14.69	0	15.97	0	12.63	135.7	5.91
54662	"winter"	0	10.18	0	10.4	0	11.48	19.44	13.31
54662	"spring"	0.05	11.55	0	12.35	0	12.9	130.35	11.74
54662	"summer"	0	5.15	0	5.5	0	7.8	196.39	10.75
54662	"autumn"	0	15.54	0	15.96	0	15.09	132.81	11.14
54725	"winter"	0.05	7.95	0	9.48	0	10.07	50.05	8.39
54725	"spring"	0.05	14.6	0.09	12.94	0	15.35	142.65	8.43
54725	"summer"	0.05	6.15	0	6.6	0	9.6	289.9	8.6
54725	"autumn"	0	11.33	0.1	12.55	0	13.43	174.42	9.26
54751	"winter"	0	7.97	0	7.41	0	9.5	23.56	14.83
54751	"spring"	0.05	12.34	0	9.35	0	15.86	105.12	19.63
54751	"summer"	0.05	6.15	0	6.3	0	8.51	270.2	10.77
54751	"autumn"	0	13.2	0	12.74	0	12.57	138.79	14.99
54753	"winter"	0.05	8.13	0	8.68	0	10.2	59.62	7.95
54753	"spring"	0.05	15.59	0	13.33	0	17.72	180.6	8.75
54753	"summer"	0	5.55	0	5.9	0	8.8	323.02	8.2
54753	"autumn"	0.05	14	0	13.23	0	12.99	282.19	10.02
54776	"winter"	0	13.89	0	28.3	0	9.08	53.1	21.06
54776	"spring"	0	12.17	0	20.42	0	11.31	104.09	21.58
54776	"summer"	0	8.51	0	15.64	0	6.9	263.83	16.36
54776	"autumn"	0	15.51	0	24.15	0	12.8	226.87	18.71
54823	"winter"	0.05	9.45	0	10	0	10.63	47.25	10.47
54823	"spring"	0.05	15.96	0.1	14.7	0	17.92	186.28	11.51
54823	"summer"	0.05	7.2	0	7.9	0	9.7	231.07	8.97
54823	"autumn"	0.05	11.87	0	12.17	0	13.38	188.08	8.85
54826	"winter"	0.05	11.87	0	13.3	0	13.16	74.64	18.6
54826	"spring"	0.05	14.34	0	14.8	0	14.92	161.08	20.06
54826	"summer"	0.05	5.85	0	5.8	0	8.41	276.37	20.77
54826	"autumn"	0.05	12.67	0	14.17	0	12.75	225.57	17.09
54836	"winter"	0.05	9.4	0	11.8	0	11.18	60.89	7.3
54836	"spring"	0.05	14.36	0	13.91	0	16.73	243.62	8.15
54836	"summer"	0	5.85	0	6.5	0	9	237.53	5.16
54836	"autumn"	0	12.85	0	16.24	0	12.4	134.3	6.42
54843	"winter"	0.05	8.45	0.1	10.4	0.1	11.68	23.49	8.96
54843	"spring"	0.05	13.55	0.1	11.14	0.1	16.11	165	8.34
54843	"summer"	0	5.85	0	6.3	0	9.2	208.32	8.12
54843	"autumn"	0.05	12.02	0	12.82	0	12.79	142.25	7.89
54857	"winter"	0	8.71	0	8.9	0	11.03	28	10.9
54857	"spring"	0.05	9.22	0	10.21	0	13.21	182.62	12.95
54857	"summer"	0	5.15	0	4.8	0	8.2	306.08	9.15
54857	"autumn"	0.03	13.35	0	12.4	0	12.42	225.28	10.92
54863	"winter"	0.05	9.51	0.1	16.42	0	9.85	31.39	11.32
54863	"spring"	0.04	12.22	0	15.6	0	13.61	141.05	11.46
54863	"summer"	0	6.96	0	15.1	0	7.4	249.43	11.27
54863	"autumn"	0	13.8	0	18.23	0	13.34	166.26	8.77
54916	"winter"	0	7.9	0	10	0	9.56	29.62	7.92
54916	"spring"	0.05	11.81	0.1	11.94	0	13.71	164.8	6.76
54916	"summer"	0	5.35	0	6.3	0	8.8	250.45	6.51
54916	"autumn"	0	13.28	0	13.12	0	12.4	469.9	6.38
54945	"winter"	0.05	11	0	19.84	0	10.4	38.37	10
54945	"spring"	0.05	12.15	0	15.6	0.1	14.81	206.13	9.81
54945	"summer"	0	9.35	0	18.31	0	8.7	330.89	13.96
54945	"autumn"	0.03	12.71	0	18.17	0	12.13	272.55	9.91
56080	"winter"	0	7.45	0	10.6	0.02	13.74	19.78	4.92
56080	"spring"	0.05	9.4	0	10.25	0.1	15.01	58.3	4.77
56080	"summer"	0.05	5.95	0	7.1	0.1	10.9	115.49	4.2
56080	"autumn"	0	11.81	0	13.64	0	13.17	45.06	4.11
56096	"winter"	0	6	0	6.9	0	7.55	20	5.49
56096	"spring"	0.05	9.1	0	9.71	0.1	11.4	104.07	5.03
56096	"summer"	0.05	6.7	0	6.4	0	10.3	111.91	4.34
56096	"autumn"	0	10.36	0	11.53	0	11.03	58.99	5.27
56167	"winter"	0	5.85	0	10.27	0	9.76	16.23	10.63
56167	"spring"	0	7.78	0	9.6	0.1	10.9	35.69	11.87
56167	"summer"	0	5	0	6.1	0	9.42	43.21	8.1
56167	"autumn"	0	8.96	0	11.85	0	10.17	45.4	8.44
56172	"winter"	0	5.9	0	8.7	0	10.4	27.1	4.74
56172	"spring"	0	7.99	0	8.8	0.1	13.7	52.79	4.24
56172	"summer"	0.05	6.1	0	6.4	0.1	12	51.03	5.58
56172	"autumn"	0	8.44	0	8.7	0.1	11.7	52.67	3.4
56196	"winter"	0.05	5.54	0	6.68	0	8	26.57	5.34
56196	"spring"	0.05	8.93	0	8.82	0	10.41	216.17	6.5
56196	"summer"	0	5.55	0	4.7	0	8	284.57	4.56
56196	"autumn"	0.05	9.56	0	8.66	0	9.01	240.95	5.47
56247	"winter"	0	5.3	0	7.7	0	7.3	7.9	4.41
56247	"spring"	0	7.22	0	8.76	0	10.4	37.11	5.77
56247	"summer"	0	5.9	0	5.2	0	10.1	41.71	6.31
56247	"autumn"	0	7.62	0	11.91	0	9.6	39.63	5.75
56287	"winter"	0	5.53	0	5.56	0	9.2	39.98	3.29
56287	"spring"	0.05	8.2	0	7.8	0	10.9	149.51	5.17
56287	"summer"	0.05	5.8	0	4.2	0	9.2	296.79	4.22
56287	"autumn"	0	7.68	0	8.98	0	8.93	138.57	4.05
56312	"winter"	0	5.11	0	9.02	0	7.2	8.49	5.51
56312	"spring"	0	5.72	0	8.2	0	9.3	47.15	6.67
56312	"summer"	0	4.2	0	4.6	0	8.4	83.11	4.49
56312	"autumn"	0	6.9	0	9.23	0	7.83	64.33	5.79
56374	"winter"	0.05	7.9	0	6.18	0	13.59	110.93	7.05
56374	"spring"	0.05	8.71	0	7.75	0.09	13.61	50.97	5.87
56374	"summer"	0	4.6	0	5.3	0	8.2	69.95	7.37
56374	"autumn"	0	8.51	0	9.55	0	10.17	43.88	6.51
56385	"winter"	0.05	12.59	0	11.4	0	16.28	60.63	13.06
56385	"spring"	0.05	10.82	0	10	0	15.2	168.29	11.01
56385	"summer"	0	5.2	0	5.61	0.1	7.3	296.81	11.9
56385	"autumn"	0.05	10.5	0	10.06	0	12.24	193.01	9
56462	"winter"	0	4.65	0	7	0.1	8.56	78.66	6.48
56462	"spring"	0.05	7.21	0	8.87	0	11.5	55.88	6.68
56462	"summer"	0.05	5	0	5.2	0	8.71	56.83	6.01
56462	"autumn"	0.05	7.76	0	8.97	0	9.13	61.13	6.58
56492	"winter"	0	5.48	0	5.65	0	8.55	16.71	4.95
56492	"spring"	0.05	9.41	0	9.3	0	11.6	118.51	5.18
56492	"summer"	0.05	6.1	0	5.1	0	9	224.73	5.9
56492	"autumn"	0	8.79	0	8.28	0	9.5	178.58	5.95
56571	"winter"	0	8.03	0	9.3	0	11.9	30.69	5.71
56571	"spring"	0	9.25	0.1	10.11	0	12.9	88.34	6.97
56571	"summer"	0.05	6.5	0	5.4	0	10.7	173.97	5.29
56571	"autumn"	0.04	7.56	0	7.73	0	10.9	128.43	5.21
56586	"winter"	0.05	9.32	0	10.12	0.1	16.3	21.57	5.68
56586	"spring"	0.05	10.28	0	10.52	0	15.3	93.94	10.64
56586	"summer"	0	5.75	0	5.4	0	10.21	153.25	3.92
56586	"autumn"	0	9.26	0	8.54	0	13.4	99.15	4.88
56651	"winter"	0	5.4	0	8.61	0	6.85	17.1	8.24
56651	"spring"	0	6.96	0	8.6	0	9.3	64.67	8.01
56651	"summer"	0	4.4	0	4.7	0	7.3	122.73	6.61
56651	"autumn"	0	6.76	0	8.99	0	7.73	85.25	6.37
56671	"winter"	0	6.03	0	7.8	0	10	20.97	4.61
56671	"spring"	0	7.23	0	8.42	0	10.31	83.29	4.71
56671	"summer"	0	4.91	0	4.41	0	7.7	136.15	3.61
56671	"autumn"	0	7.6	0	7.79	0	9.3	129.09	3.34
56684	"winter"	0.05	10.06	0	10.31	0	15.23	24.45	9.83
56684	"spring"	0.05	10.55	0	11.41	0	14.1	70.78	15.86
56684	"summer"	0	5.95	0	4.8	0	10.1	148.48	5.97
56684	"autumn"	0	8.71	0	8.6	0	11.55	137.02	8.21
56691	"winter"	0.05	11.6	0	8.82	0	17.53	51.58	6.82
56691	"spring"	0.05	10.8	0	9.52	0.1	16.6	60.97	7.42
56691	"summer"	0	5.8	0	4.7	0	8.8	125.92	6.79
56691	"autumn"	0	10.2	0	8.6	0	13.13	118.91	5.84
56739	"winter"	0	3.8	0	6.07	0	6.3	48.57	4.35
56739	"spring"	0	5.3	0	8.41	0	7.6	109.52	5.98
56739	"summer"	0	3.15	0	2.9	0	6.2	91.19	4.72
56739	"autumn"	0	5.5	0	7.79	0	7	125.2	4.18
56748	"winter"	0	4.28	0	6.9	0	6.3	41.16	5.05
56748	"spring"	0	5.47	0	7.71	0	8.2	101.12	5.9
56748	"summer"	0	3.36	0	3.1	0	6.21	160.65	6.4
56748	"autumn"	0	5.95	0	7.93	0	7.33	112.03	5.31
56751	"winter"	0	5.14	0	8.17	0	6.45	104.96	13.21
56751	"spring"	0	6.7	0	8.7	0	9.2	113.57	14.85
56751	"summer"	0	4.45	0	3.9	0	7.8	119.39	9.18
56751	"autumn"	0	6.34	0	9.18	0	8	194.17	8.74
56763	"winter"	0.05	6.83	0	8.72	0	10.3	97.47	5.95
56763	"spring"	0.05	8.36	0	8.81	0	10.91	83.16	5.92
56763	"summer"	0	7.13	0	6.2	0	9.91	159.19	6.27
56763	"autumn"	0	7.9	0	8.87	0	10.3	87.51	4.72
56768	"winter"	0	5.95	0	7.07	0	9.42	120.7	6.97
56768	"spring"	0	6.86	0	7.22	0	9.9	156.57	7.3
56768	"summer"	0	4.9	0	4	0	7.7	175.09	5.1
56768	"autumn"	0	7	0	7.54	0	8.4	176.95	4.62
56778	"winter"	0	7.7	0	7.16	0	12.37	93.99	8.94
56778	"spring"	0	7.5	0	7.3	0	10.5	160.71	7.66
56778	"summer"	0	4.5	0	4.4	0	6.9	185.61	5.53
56778	"autumn"	0	6.96	0	6.83	0	9.4	218.15	5.28
56786	"winter"	0.05	10.05	0	8.1	0	15.46	28.89	6.69
56786	"spring"	0.05	9.46	0	9.12	0	13.41	116.65	6.2
56786	"summer"	0	5.1	0	5	0	7.9	226.2	4.94
56786	"autumn"	0	8.59	0	8.35	0	11.53	159.84	6.11
56838	"winter"	0	4.43	0	5.8	0	7.2	88.74	2.28
56838	"spring"	0	5.25	0	6.92	0	8.3	100.4	3.42
56838	"summer"	0	3.25	0	2.41	0	5.91	205.82	2.4
56838	"autumn"	0	5.19	0	6.01	0	6.93	139.89	2.91
56886	"winter"	0	9.05	0	8	0	14.7	96.04	7.88
56886	"spring"	0	8.26	0	9.01	0	12.71	74.21	10.38
56886	"summer"	0	4.15	0	3.9	0	7.01	131.24	7.49
56886	"autumn"	0.03	7.07	0	7.25	0	10.6	161.49	6.58
56946	"winter"	0	4.65	0	7.26	0	7.51	118.65	2.9
56946	"spring"	0	5.45	0	7.34	0	8.7	117.58	3.48
56946	"summer"	0	3.65	0	2.5	0	6.72	104.69	4.94
56946	"autumn"	0	5.25	0	6.9	0	6.83	100.75	2.02
56951	"winter"	0	4.03	0	6.46	0	7.35	101.45	3.58
56951	"spring"	0	5.25	0	6.12	0	8.3	141.45	3.67
56951	"summer"	0	3.5	0	2.8	0	6.41	115.17	2.71
56951	"autumn"	0	5.63	0	6.11	0	6.43	68.31	2.96
56954	"winter"	0	4.45	0	6.36	0	7.35	139.43	3.72
56954	"spring"	0	5.06	0	6.73	0	8	84.63	3.65
56954	"summer"	0	3.25	0	2.3	0	6.6	131.17	2.56
56954	"autumn"	0	4.51	0	5.73	0	6.7	174.36	3.08
56959	"winter"	0	5.15	0	5.91	0	8.2	135.5	3.05
56959	"spring"	0	5.01	0	5.7	0	9	100.29	3.22
56959	"summer"	0	3.6	0	2.5	0	6.8	151.27	3.1
56959	"autumn"	0	4.94	0	4.8	0	7.53	78.75	2.14
56964	"winter"	0	4.76	0	5.6	0	7.9	165.06	2.38
56964	"spring"	0	5.25	0	6.6	0	8.4	148.46	2.65
56964	"summer"	0	3.2	0	2.7	0	6.2	136.82	2.37
56964	"autumn"	0	5.2	0	5.35	0	6.5	174.42	2.03
56966	"winter"	0	5.83	0	7.56	0	9.85	98.94	10.33
56966	"spring"	0.05	7.41	0	9.11	0	11.2	123.37	11.11
56966	"summer"	0	6.1	0	4.6	0	8.9	168.15	6.64
56966	"autumn"	0	6.65	0	6.9	0	8.86	97.87	7.01
56969	"winter"	0	5.16	0	5.4	0	9.21	163.35	3.73
56969	"spring"	0	5.32	0	6	0	9.3	94.55	2.98
56969	"summer"	0	3.36	0	2.1	0	6.5	189.14	2.68
56969	"autumn"	0	5.07	0	4.73	0	7	203.16	2.79
56977	"winter"	0	5.3	0	6.2	0	9.57	154.42	3.5
56977	"spring"	0	5.5	0	6.7	0	9.3	195.91	3.35
56977	"summer"	0	3.25	0	2.6	0	6.3	227.13	3.01
56977	"autumn"	0	5.25	0	6.1	0	7.03	111.23	3.4
56985	"winter"	0.05	8.54	0	7.46	0	11.86	146.98	7.03
56985	"spring"	0	7.71	0	6.9	0	11	80.16	7.11
56985	"summer"	0	4.61	0	4	0	6.81	118.89	5.43
56985	"autumn"	0	6.76	0	6.88	0	8.9	63.71	5.33
57046	"winter"	0.05	10.31	0	11.17	0	11.91	30.44	15.53
57046	"spring"	0.05	13.42	0	13.43	0.1	13.42	137.01	13.96
57046	"summer"	0	5.95	0	6.6	0	7.3	190.33	13.55
57046	"autumn"	0	11.19	0	12.73	0	11.47	93.76	16.34
57067	"winter"	0.05	7.9	0	9.26	0	12.52	18.39	6.35
57067	"spring"	0.05	12.06	0.09	10.64	0.1	15.2	142.74	5.43
57067	"summer"	0	6.15	0	5.9	0	10.9	101.18	5.25
57067	"autumn"	0	11.37	0	11.29	0.1	13.21	96.02	3.96
57071	"winter"	0.05	7.68	0	7.22	0	11.9	15.1	9.61
57071	"spring"	0	14.06	0	11.25	0	14.9	92.04	8.57
57071	"summer"	0	6.75	0	5.8	0	10.5	102.71	7.85
57071	"autumn"	0	11.67	0	13.49	0	12.6	124.44	9.18
57083	"winter"	0	7.02	0	8.6	0	11.67	21.96	7.19
57083	"spring"	0.05	14.01	0	11.36	0.1	15.2	175.42	6.93
57083	"summer"	0	6.6	0	6.1	0	10	223.94	6.5
57083	"autumn"	0	10.83	0	12.82	0	11.93	134.04	6.87
57127	"winter"	0	5.95	0	7.21	0	8.16	37.76	5.55
57127	"spring"	0	9.35	0	9.61	0.1	11.1	109.42	5.33
57127	"summer"	0.05	5.56	0	4.9	0	8.5	113.85	4.94
57127	"autumn"	0	10.67	0	10.73	0	10.68	96.99	4.3
57178	"winter"	0	6.56	0	8.02	0	10	26.5	8.11
57178	"spring"	0.05	12.01	0	11.45	0.1	14.21	208.87	6.91
57178	"summer"	0	5.65	0	5.1	0	8.8	304.82	5.61
57178	"autumn"	0.05	11.72	0	12.3	0	10.88	100.79	6.82
57193	"winter"	0	8.55	0	7.21	0	11.36	38.81	5.05
57193	"spring"	0	13.36	0	11.41	0	15.03	235.8	6.56
57193	"summer"	0.05	6.2	0	5.3	0	9.3	353.21	5.27
57193	"autumn"	0	11.91	0	12.99	0	12.19	161.74	6.36
57237	"winter"	0.05	6.5	0	8.5	0	9	59.57	12.52
57237	"spring"	0.05	10.05	0	9.2	0.1	12.91	116.44	12.51
57237	"summer"	0.05	5.45	0	5	0	9.61	304.34	10.02
57237	"autumn"	0.05	9.73	0	10	0	11.1	215.14	10.35
57245	"winter"	0	5.96	0	8	0	8.4	40.29	6.77
57245	"spring"	0.05	9.62	0	9.41	0.1	12.7	80.34	5.87
57245	"summer"	0	6.35	0	5.1	0	10.2	138.71	4.39
57245	"autumn"	0	8.86	0	9.2	0	11.76	109.38	4.99
57259	"winter"	0.05	6.61	0	8.6	0.1	11.06	43.93	5.58
57259	"spring"	0.04	11.98	0	10.21	0.1	14.6	139.46	7.15
57259	"summer"	0	5.65	0	5.1	0	10.11	187.03	3.82
57259	"autumn"	0	10.47	0	9.4	0.1	11.82	63.51	5.05
57265	"winter"	0	6.67	0	8.5	0	9.96	52.72	8.42
57265	"spring"	0.05	11.9	0	11.4	0	13.71	119.45	5.83
57265	"summer"	0	6.06	0	5	0	9.21	235.11	6.13
57265	"autumn"	0	11.68	0	11.45	0	12.4	213.9	8.1
57279	"winter"	0	7.17	0	7.31	0	9.6	48.08	7.26
57279	"spring"	0.05	12.96	0	11.73	0.1	14.21	245.29	6.23
57279	"summer"	0	6.41	0	5.5	0	9.01	377.35	5.52
57279	"autumn"	0	12.08	0	12.53	0	12.72	154.65	6.75
57290	"winter"	0	7.67	0	8.52	0	10.9	35.15	7.68
57290	"spring"	0.05	12.76	0	11.46	0.1	16.12	167.15	5.55
57290	"summer"	0.05	6.6	0	5.7	0	9.6	257.96	6.35
57290	"autumn"	0.05	11.69	0	11.61	0	13.73	209.51	6.25
57297	"winter"	0.05	8.62	0	8.9	0.1	11.57	58.2	7.77
57297	"spring"	0.05	13.91	0	12.91	0	15.3	144.36	9.03
57297	"summer"	0.05	7.06	0	5.6	0	9.5	369.59	8.69
57297	"autumn"	0	11.47	0	11.6	0	12.76	175.7	7.61
57306	"winter"	0	5.3	0	6.47	0	7.4	76.37	4.37
57306	"spring"	0	9.06	0	8.81	0	11	97.46	4.96
57306	"summer"	0.05	6.36	0	5.2	0	9.2	262.49	4.32
57306	"autumn"	0	9.94	0	9.38	0	10.5	209.38	4.62
57328	"winter"	0	5.7	0	6.3	0	6.96	40.32	6.39
57328	"spring"	0.05	9.11	0	8.8	0	11.7	214.25	8.13
57328	"summer"	0	5.85	0	4.7	0	9.2	251.61	5.64
57328	"autumn"	0	10.43	0	9.12	0	11.86	220.16	6.98
57348	"winter"	0.05	5.55	0	6.5	0	7.3	40.34	5.71
57348	"spring"	0.05	9.76	0	9	0.1	11	106.74	7.16
57348	"summer"	0.05	6.6	0	5	0	10.2	147.9	4.73
57348	"autumn"	0	11.03	0	9.95	0	11.48	139.16	6.59
57378	"winter"	0	6.58	0	7.39	0	8.9	73.9	6.88
57378	"spring"	0.05	12.7	0	11.27	0.1	14.51	200.2	7.58
57378	"summer"	0	6.7	0	5.51	0	8.81	246.78	6.38
57378	"autumn"	0	11.39	0	11.87	0	12.3	253.38	7.14
57399	"winter"	0	7.2	0	8.5	0.04	10.54	48.85	8.12
57399	"spring"	0	13.03	0	12.12	0.1	14.5	173.55	7.61
57399	"summer"	0	6	0	5.4	0	8.2	277.12	6.23
57399	"autumn"	0	12.61	0	11.6	0	13.23	123.53	9.81
57411	"winter"	0	5.5	0	6.36	0	7	36.64	6.45
57411	"spring"	0	9.55	0	8.91	0	11.1	116.14	7.09
57411	"summer"	0.05	6.8	0	5.4	0.09	9.61	250.63	5.55
57411	"autumn"	0	9.38	0	9.23	0	10.58	164.81	8.11
57426	"winter"	0	5.85	0	7.5	0	7.2	19.11	5.87
57426	"spring"	0.05	9.77	0	8.72	0	11.42	96.39	7.01
57426	"summer"	0	5.9	0	4.5	0	9.5	235.47	3.68
57426	"autumn"	0	11.48	0	9	0	11.9	191.87	5.65
57447	"winter"	0.05	5.9	0	6.98	0	8.2	43.08	4.2
57447	"spring"	0.05	9.32	0	8.21	0.1	12.71	149.87	4.38
57447	"summer"	0	5.5	0	4.4	0	9.9	253.84	3.42
57447	"autumn"	0	11.17	0	8.3	0	12.43	196.89	5.45
57461	"winter"	0	5.9	0	6.6	0.04	9.46	43.58	3.23
57461	"spring"	0.05	10.55	0	10.1	0	13.01	130.36	3.95
57461	"summer"	0	5.7	0	4.7	0	8.8	248.06	3.7
57461	"autumn"	0.04	9.85	0	9.44	0	10.53	250.45	3.75
57476	"winter"	0	6.25	0	7.39	0	9	86.82	6.93
57476	"spring"	0.05	12.42	0	11.2	0	13.42	168.76	8.04
57476	"summer"	0	5.8	0	5.01	0	8.31	157.45	7.84
57476	"autumn"	0	12.48	0	11.01	0	12.56	186.82	7.09
57494	"winter"	0	7.2	0	8.59	0	8.9	59.71	7.33
57494	"spring"	0.05	12.45	0	11.81	0	14.21	174.45	7.03
57494	"summer"	0	6.4	0	5.7	0	8.41	295.57	6.48
57494	"autumn"	0	12.21	0	11.56	0	12.58	194.41	7.78
